problem,vehicle_id,truck_name,item_id,type_id,category,x,y,z,length,width,height,weight,rotation,orientation_id,support_by
2.2,车型1_005,车型1,G5_车型1_005_0018,G5,oriented,40,80,0,40,40,60,18.00,LWH,1,
2.2,车型1_005,车型1,G5_车型1_005_0019,G5,oriented,40,120,0,40,40,60,18.00,LWH,1,
2.2,车型1_005,车型1,G5_车型1_005_0020,G5,oriented,40,160,0,40,40,60,18.00,LWH,1,
2.2,车型1_005,车型1,G5_车型1_005_0021,G5,oriented,40,0,60,40,40,60,18.00,LWH,1,G5_车型1_005_0016
2.2,车型1_005,车型1,G5_车型1_005_0022,G5,oriented,40,0,120,40,40,60,18.00,LWH,1,G5_车型1_005_0021
2.2,车型1_005,车型1,G5_车型1_005_0023,G5,oriented,40,40,60,40,40,60,18.00,LWH,1,G5_车型1_005_0017
2.2,车型1_005,车型1,G5_车型1_005_0024,G5,oriented,40,40,120,40,40,60,18.00,LWH,1,G5_车型1_005_0023
2.2,车型1_005,车型1,G5_车型1_005_0025,G5,oriented,40,80,60,40,40,60,18.00,LWH,1,G5_车型1_005_0018
2.2,车型1_005,车型1,G5_车型1_005_0026,G5,oriented,40,80,120,40,40,60,18.00,LWH,1,G5_车型1_005_0025
2.2,车型1_005,车型1,G5_车型1_005_0027,G5,oriented,40,120,60,40,40,60,18.00,LWH,1,G5_车型1_005_0019
2.2,车型1_005,车型1,G5_车型1_005_0028,G5,oriented,40,120,120,40,40,60,18.00,LWH,1,G5_车型1_005_0027
2.2,车型1_005,车型1,G5_车型1_005_0029,G5,oriented,40,160,60,40,40,60,18.00,LWH,1,G5_车型1_005_0020
2.2,车型1_005,车型1,G5_车型1_005_0030,G5,oriented,40,160,120,40,40,60,18.00,LWH,1,G5_车型1_005_0029
2.2,车型1_005,车型1,G3_车型1_005_0001,G3,fragile,80,0,0,70,50,40,15.00,LWH,1,
2.2,车型1_005,车型1,G3_车型1_005_0002,G3,fragile,80,50,0,70,50,40,15.00,LWH,1,
2.2,车型1_005,车型1,G3_车型1_005_0003,G3,fragile,80,100,0,70,50,40,15.00,LWH,1,
2.2,车型1_005,车型1,G3_车型1_005_0004,G3,fragile,80,150,0,70,50,40,15.00,LWH,1,
2.2,车型1_005,车型1,G3_车型1_005_0005,G3,fragile,150,0,0,70,50,40,15.00,LWH,1,
2.2,车型1_005,车型1,G3_车型1_005_0006,G3,fragile,150,50,0,70,50,40,15.00,LWH,1,
2.2,车型1_005,车型1,G3_车型1_005_0007,G3,fragile,150,100,0,70,50,40,15.00,LWH,1,
2.2,车型1_005,车型1,G3_车型1_005_0008,G3,fragile,150,150,0,70,50,40,15.00,LWH,1,
2.2,车型1_005,车型1,G3_车型1_005_0009,G3,fragile,220,0,0,70,50,40,15.00,LWH,1,
2.2,车型1_005,车型1,G3_车型1_005_0010,G3,fragile,220,50,0,70,50,40,15.00,LWH,1,
2.2,车型1_005,车型1,G3_车型1_005_0011,G3,fragile,220,100,0,70,50,40,15.00,LWH,1,
2.2,车型1_005,车型1,G3_车型1_005_0012,G3,fragile,220,150,0,70,50,40,15.00,LWH,1,
2.2,车型1_005,车型1,G4_车型1_005_0001,G4,oriented,290,0,0,80,60,50,25.00,LWH,1,
2.2,车型1_005,车型1,G4_车型1_005_0002,G4,oriented,290,60,0,80,60,50,25.00,LWH,1,
2.2,车型1_005,车型1,G4_车型1_005_0003,G4,oriented,290,120,0,80,60,50,25.00,LWH,1,
2.2,车型1_005,车型1,G1_车型1_005_0001,G1,standard,290,180,0,60,30,40,12.00,LHW,2,
2.2,车型1_005,车型1,G3_车型1_005_0013,G3,fragile,370,0,0,50,70,40,15.00,WLH,2,
2.2,车型1_005,车型1,G3_车型1_005_0014,G3,fragile,370,70,0,50,70,40,15.00,WLH,2,
2.2,车型1_005,车型1,G3_车型1_005_0015,G3,fragile,370,140,0,50,70,40,15.00,WLH,2,
2.2,车型1_005,车型1,G4_车型1_005_0004,G4,oriented,290,0,50,80,60,50,25.00,LWH,1,G4_车型1_005_0001
2.2,车型1_005,车型1,G4_车型1_005_0005,G4,oriented,290,60,50,80,60,50,25.00,LWH,1,G4_车型1_005_0002
2.2,车型1_005,车型1,G4_车型1_005_0006,G4,oriented,290,120,50,80,60,50,25.00,LWH,1,G4_车型1_005_0003
2.2,车型1_005,车型1,G4_车型1_005_0007,G4,oriented,290,0,100,80,60,50,25.00,LWH,1,G4_车型1_005_0004
2.2,车型1_005,车型1,G4_车型1_005_0008,G4,oriented,290,60,100,80,60,50,25.00,LWH,1,G4_车型1_005_0005
2.2,车型1_005,车型1,G4_车型1_005_0009,G4,oriented,290,120,100,80,60,50,25.00,LWH,1,G4_车型1_005_0006
2.2,车型1_005,车型1,G4_车型1_005_0010,G4,oriented,290,0,150,80,60,50,25.00,LWH,1,G4_车型1_005_0007
2.2,车型1_005,车型1,G4_车型1_005_0011,G4,oriented,290,60,150,80,60,50,25.00,LWH,1,G4_车型1_005_0008
2.2,车型1_005,车型1,G4_车型1_005_0012,G4,oriented,290,120,150,80,60,50,25.00,LWH,1,G4_车型1_005_0009
2.2,车型1_005,车型1,G1_车型1_005_0002,G1,standard,290,180,40,60,30,40,12.00,LHW,2,G1_车型1_005_0001
2.2,车型1_005,车型1,G1_车型1_005_0003,G1,standard,290,180,80,60,30,40,12.00,LHW,2,G1_车型1_005_0002
2.2,车型1_005,车型1,G1_车型1_005_0004,G1,standard,290,180,120,60,30,40,12.00,LHW,2,G1_车型1_005_0003
2.2,车型1_005,车型1,G1_车型1_005_0005,G1,standard,290,180,160,60,30,40,12.00,LHW,2,G1_车型1_005_0004
2.2,车型1_006,车型1,G5_车型1_006_0001,G5,oriented,0,0,0,40,40,60,18.00,LWH,1,
2.2,车型1_006,车型1,G5_车型1_006_0002,G5,oriented,0,40,0,40,40,60,18.00,LWH,1,
2.2,车型1_006,车型1,G5_车型1_006_0003,G5,oriented,0,80,0,40,40,60,18.00,LWH,1,
2.2,车型1_006,车型1,G5_车型1_006_0004,G5,oriented,0,120,0,40,40,60,18.00,LWH,1,
2.2,车型1_006,车型1,G5_车型1_006_0005,G5,oriented,0,160,0,40,40,60,18.00,LWH,1,
2.2,车型1_006,车型1,G5_车型1_006_0006,G5,oriented,0,0,60,40,40,60,18.00,LWH,1,G5_车型1_006_0001
2.2,车型1_006,车型1,G5_车型1_006_0007,G5,oriented,0,0,120,40,40,60,18.00,LWH,1,G5_车型1_006_0006
2.2,车型1_006,车型1,G5_车型1_006_0008,G5,oriented,0,40,60,40,40,60,18.00,LWH,1,G5_车型1_006_0002
2.2,车型1_006,车型1,G5_车型1_006_0009,G5,oriented,0,40,120,40,40,60,18.00,LWH,1,G5_车型1_006_0008
2.2,车型1_006,车型1,G5_车型1_006_0010,G5,oriented,0,80,60,40,40,60,18.00,LWH,1,G5_车型1_006_0003
2.2,车型1_006,车型1,G5_车型1_006_0011,G5,oriented,0,80,120,40,40,60,18.00,LWH,1,G5_车型1_006_0010
2.2,车型1_006,车型1,G5_车型1_006_0012,G5,oriented,0,120,60,40,40,60,18.00,LWH,1,G5_车型1_006_0004
2.2,车型1_006,车型1,G5_车型1_006_0013,G5,oriented,0,120,120,40,40,60,18.00,LWH,1,G5_车型1_006_0012
2.2,车型1_006,车型1,G5_车型1_006_0014,G5,oriented,0,160,60,40,40,60,18.00,LWH,1,G5_车型1_006_0005
2.2,车型1_006,车型1,G5_车型1_006_0015,G5,oriented,0,160,120,40,40,60,18.00,LWH,1,G5_车型1_006_0014
2.2,车型1_006,车型1,G3_车型1_006_0001,G3,fragile,40,0,0,70,50,40,15.00,LWH,1,
2.2,车型1_006,车型1,G3_车型1_006_0002,G3,fragile,40,50,0,70,50,40,15.00,LWH,1,
2.2,车型1_006,车型1,G3_车型1_006_0003,G3,fragile,40,100,0,70,50,40,15.00,LWH,1,
2.2,车型1_006,车型1,G3_车型1_006_0004,G3,fragile,40,150,0,70,50,40,15.00,LWH,1,
2.2,车型1_006,车型1,G5_车型1_006_0016,G5,oriented,110,0,0,40,40,60,18.00,LWH,1,
2.2,车型1_006,车型1,G5_车型1_006_0017,G5,oriented,110,40,0,40,40,60,18.00,LWH,1,
2.2,车型1_006,车型1,G5_车型1_006_0018,G5,oriented,110,80,0,40,40,60,18.00,LWH,1,
2.2,车型1_006,车型1,G5_车型1_006_0019,G5,oriented,110,120,0,40,40,60,18.00,LWH,1,
2.2,车型1_006,车型1,G5_车型1_006_0020,G5,oriented,110,160,0,40,40,60,18.00,LWH,1,
2.2,车型1_006,车型1,G5_车型1_006_0021,G5,oriented,110,0,60,40,40,60,18.00,LWH,1,G5_车型1_006_0016
2.2,车型1_006,车型1,G5_车型1_006_0022,G5,oriented,110,40,60,40,40,60,18.00,LWH,1,G5_车型1_006_0017
2.2,车型1_006,车型1,G5_车型1_006_0023,G5,oriented,110,0,120,40,40,60,18.00,LWH,1,G5_车型1_006_0021
2.2,车型1_006,车型1,G5_车型1_006_0024,G5,oriented,110,40,120,40,40,60,18.00,LWH,1,G5_车型1_006_0022
2.2,车型1_006,车型1,G5_车型1_006_0025,G5,oriented,110,80,60,40,40,60,18.00,LWH,1,G5_车型1_006_0018
2.2,车型1_006,车型1,G5_车型1_006_0026,G5,oriented,110,80,120,40,40,60,18.00,LWH,1,G5_车型1_006_0025
2.2,车型1_006,车型1,G5_车型1_006_0027,G5,oriented,110,120,60,40,40,60,18.00,LWH,1,G5_车型1_006_0019
2.2,车型1_006,车型1,G5_车型1_006_0028,G5,oriented,110,120,120,40,40,60,18.00,LWH,1,G5_车型1_006_0027
2.2,车型1_006,车型1,G5_车型1_006_0029,G5,oriented,110,160,60,40,40,60,18.00,LWH,1,G5_车型1_006_0020
2.2,车型1_006,车型1,G5_车型1_006_0030,G5,oriented,110,160,120,40,40,60,18.00,LWH,1,G5_车型1_006_0029
2.2,车型1_006,车型1,G3_车型1_006_0005,G3,fragile,150,0,0,70,50,40,15.00,LWH,1,
2.2,车型1_006,车型1,G3_车型1_006_0006,G3,fragile,150,50,0,70,50,40,15.00,LWH,1,
2.2,车型1_006,车型1,G3_车型1_006_0007,G3,fragile,150,100,0,70,50,40,15.00,LWH,1,
2.2,车型1_006,车型1,G3_车型1_006_0008,G3,fragile,150,150,0,70,50,40,15.00,LWH,1,
2.2,车型1_006,车型1,G4_车型1_006_0001,G4,oriented,220,0,0,80,60,50,25.00,LWH,1,
2.2,车型1_006,车型1,G4_车型1_006_0002,G4,oriented,220,60,0,80,60,50,25.00,LWH,1,
2.2,车型1_006,车型1,G4_车型1_006_0003,G4,oriented,220,120,0,80,60,50,25.00,LWH,1,
2.2,车型1_006,车型1,G1_车型1_006_0001,G1,standard,220,180,0,60,30,40,12.00,LHW,2,
2.2,车型1_006,车型1,G4_车型1_006_0004,G4,oriented,300,0,0,80,60,50,25.00,LWH,1,
2.2,车型1_006,车型1,G4_车型1_006_0005,G4,oriented,300,60,0,80,60,50,25.00,LWH,1,
2.2,车型1_006,车型1,G4_车型1_006_0006,G4,oriented,300,120,0,80,60,50,25.00,LWH,1,
2.2,车型1_006,车型1,G1_车型1_006_0002,G1,standard,300,180,0,60,30,40,12.00,LHW,2,
2.2,车型1_006,车型1,G5_车型1_006_0031,G5,oriented,380,0,0,40,40,60,18.00,LWH,1,
2.2,车型1_006,车型1,G5_车型1_006_0032,G5,oriented,380,40,0,40,40,60,18.00,LWH,1,
2.2,车型1_006,车型1,G5_车型1_006_0033,G5,oriented,380,80,0,40,40,60,18.00,LWH,1,
2.2,车型1_006,车型1,G5_车型1_006_0034,G5,oriented,380,120,0,40,40,60,18.00,LWH,1,
2.2,车型1_006,车型1,G5_车型1_006_0035,G5,oriented,380,160,0,40,40,60,18.00,LWH,1,
2.2,车型1_006,车型1,G1_车型1_006_0003,G1,standard,220,180,40,60,30,40,12.00,LHW,2,G1_车型1_006_0001
2.2,车型1_006,车型1,G1_车型1_006_0004,G1,standard,300,180,40,60,30,40,12.00,LHW,2,G1_车型1_006_0002
2.2,车型1_006,车型1,G4_车型1_006_0007,G4,oriented,220,0,50,80,60,50,25.00,LWH,1,G4_车型1_006_0001
2.2,车型1_006,车型1,G4_车型1_006_0008,G4,oriented,300,0,50,80,60,50,25.00,LWH,1,G4_车型1_006_0004
2.2,车型1_006,车型1,G4_车型1_006_0009,G4,oriented,220,60,50,80,60,50,25.00,LWH,1,G4_车型1_006_0002
2.2,车型1_006,车型1,G4_车型1_006_0010,G4,oriented,300,60,50,80,60,50,25.00,LWH,1,G4_车型1_006_0005
2.2,车型1_006,车型1,G4_车型1_006_0011,G4,oriented,220,120,50,80,60,50,25.00,LWH,1,G4_车型1_006_0003
2.2,车型1_006,车型1,G4_车型1_006_0012,G4,oriented,300,120,50,80,60,50,25.00,LWH,1,G4_车型1_006_0006
2.2,车型1_006,车型1,G5_车型1_006_0036,G5,oriented,380,0,60,40,40,60,18.00,LWH,1,G5_车型1_006_0031
2.2,车型1_006,车型1,G5_车型1_006_0037,G5,oriented,380,40,60,40,40,60,18.00,LWH,1,G5_车型1_006_0032
2.2,车型1_006,车型1,G5_车型1_006_0038,G5,oriented,380,80,60,40,40,60,18.00,LWH,1,G5_车型1_006_0033
2.2,车型1_006,车型1,G1_车型1_006_0005,G1,standard,220,180,80,60,30,40,12.00,LHW,2,G1_车型1_006_0003
2.2,车型1_006,车型1,G1_车型1_006_0006,G1,standard,300,180,80,60,30,40,12.00,LHW,2,G1_车型1_006_0004
2.2,车型1_006,车型1,G4_车型1_006_0013,G4,oriented,220,0,100,80,60,50,25.00,LWH,1,G4_车型1_006_0007
2.2,车型1_006,车型1,G4_车型1_006_0014,G4,oriented,300,0,100,80,60,50,25.00,LWH,1,G4_车型1_006_0008
2.2,车型1_006,车型1,G4_车型1_006_0015,G4,oriented,220,60,100,80,60,50,25.00,LWH,1,G4_车型1_006_0009
2.2,车型1_006,车型1,G4_车型1_006_0016,G4,oriented,300,60,100,80,60,50,25.00,LWH,1,G4_车型1_006_0010
2.2,车型1_006,车型1,G4_车型1_006_0017,G4,oriented,220,120,100,80,60,50,25.00,LWH,1,G4_车型1_006_0011
2.2,车型1_006,车型1,G4_车型1_006_0018,G4,oriented,300,120,100,80,60,50,25.00,LWH,1,G4_车型1_006_0012
2.2,车型1_006,车型1,G1_车型1_006_0007,G1,standard,220,180,120,60,30,40,12.00,LHW,2,G1_车型1_006_0005
2.2,车型1_006,车型1,G1_车型1_006_0008,G1,standard,300,180,120,60,30,40,12.00,LHW,2,G1_车型1_006_0006
2.2,车型1_006,车型1,G5_车型1_006_0039,G5,oriented,380,0,120,40,40,60,18.00,LWH,1,G5_车型1_006_0036
2.2,车型1_006,车型1,G5_车型1_006_0040,G5,oriented,380,40,120,40,40,60,18.00,LWH,1,G5_车型1_006_0037
2.2,车型1_006,车型1,G5_车型1_006_0041,G5,oriented,380,80,120,40,40,60,18.00,LWH,1,G5_车型1_006_0038
2.2,车型1_006,车型1,G4_车型1_006_0019,G4,oriented,220,0,150,80,60,50,25.00,LWH,1,G4_车型1_006_0013
2.2,车型1_006,车型1,G4_车型1_006_0020,G4,oriented,300,0,150,80,60,50,25.00,LWH,1,G4_车型1_006_0014
2.2,车型1_006,车型1,G4_车型1_006_0021,G4,oriented,220,60,150,80,60,50,25.00,LWH,1,G4_车型1_006_0015
2.2,车型1_006,车型1,G4_车型1_006_0022,G4,oriented,300,60,150,80,60,50,25.00,LWH,1,G4_车型1_006_0016
2.2,车型1_006,车型1,G4_车型1_006_0023,G4,oriented,220,120,150,80,60,50,25.00,LWH,1,G4_车型1_006_0017
2.2,车型1_006,车型1,G4_车型1_006_0024,G4,oriented,300,120,150,80,60,50,25.00,LWH,1,G4_车型1_006_0018
2.2,车型1_006,车型1,G1_车型1_006_0009,G1,standard,220,180,160,60,30,40,12.00,LHW,2,G1_车型1_006_0007
2.2,车型1_006,车型1,G1_车型1_006_0010,G1,standard,300,180,160,60,30,40,12.00,LHW,2,G1_车型1_006_0008
2.2,车型2_007,车型2,G2_车型2_007_0001,G2,standard,0,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_007,车型2,G3_车型2_007_0001,G3,fragile,0,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0002,G3,fragile,0,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0003,G3,fragile,0,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G2_车型2_007_0002,G2,standard,50,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_007,车型2,G3_车型2_007_0004,G3,fragile,50,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0005,G3,fragile,50,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0006,G3,fragile,50,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G2_车型2_007_0003,G2,standard,100,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_007,车型2,G3_车型2_007_0007,G3,fragile,100,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0008,G3,fragile,100,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0009,G3,fragile,100,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G2_车型2_007_0004,G2,standard,150,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_007,车型2,G3_车型2_007_0010,G3,fragile,150,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0011,G3,fragile,150,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0012,G3,fragile,150,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G2_车型2_007_0005,G2,standard,200,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_007,车型2,G3_车型2_007_0013,G3,fragile,200,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0014,G3,fragile,200,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0015,G3,fragile,200,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G2_车型2_007_0006,G2,standard,250,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_007,车型2,G3_车型2_007_0016,G3,fragile,250,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0017,G3,fragile,250,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0018,G3,fragile,250,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G2_车型2_007_0007,G2,standard,300,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_007,车型2,G3_车型2_007_0019,G3,fragile,300,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0020,G3,fragile,300,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0021,G3,fragile,300,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G2_车型2_007_0008,G2,standard,350,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_007,车型2,G3_车型2_007_0022,G3,fragile,350,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0023,G3,fragile,350,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0024,G3,fragile,350,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G2_车型2_007_0009,G2,standard,400,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_007,车型2,G3_车型2_007_0025,G3,fragile,400,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0026,G3,fragile,400,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0027,G3,fragile,400,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G2_车型2_007_0010,G2,standard,450,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_007,车型2,G3_车型2_007_0028,G3,fragile,450,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0029,G3,fragile,450,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0030,G3,fragile,450,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G2_车型2_007_0011,G2,standard,500,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_007,车型2,G3_车型2_007_0031,G3,fragile,500,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0032,G3,fragile,500,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G3_车型2_007_0033,G3,fragile,500,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_007,车型2,G4_车型2_007_0001,G4,oriented,550,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_007,车型2,G4_车型2_007_0002,G4,oriented,550,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_007,车型2,G4_车型2_007_0003,G4,oriented,550,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_007,车型2,G4_车型2_007_0004,G4,oriented,550,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_007,车型2,G5_车型2_007_0001,G5,oriented,630,0,0,40,40,60,18.00,LWH,1,
2.2,车型2_007,车型2,G5_车型2_007_0002,G5,oriented,630,40,0,40,40,60,18.00,LWH,1,
2.2,车型2_007,车型2,G5_车型2_007_0003,G5,oriented,630,80,0,40,40,60,18.00,LWH,1,
2.2,车型2_007,车型2,G5_车型2_007_0004,G5,oriented,630,120,0,40,40,60,18.00,LWH,1,
2.2,车型2_007,车型2,G5_车型2_007_0005,G5,oriented,630,160,0,40,40,60,18.00,LWH,1,
2.2,车型2_007,车型2,G5_车型2_007_0006,G5,oriented,630,200,0,40,40,60,18.00,LWH,1,
2.2,车型2_007,车型2,G1_车型2_007_0001,G1,standard,0,0,25,40,30,60,12.00,WHL,4,G2_车型2_007_0001
2.2,车型2_007,车型2,G1_车型2_007_0002,G1,standard,50,0,25,40,30,60,12.00,WHL,4,G2_车型2_007_0002
2.2,车型2_007,车型2,G1_车型2_007_0003,G1,standard,100,0,25,40,30,60,12.00,WHL,4,G2_车型2_007_0003
2.2,车型2_007,车型2,G1_车型2_007_0004,G1,standard,150,0,25,40,30,60,12.00,WHL,4,G2_车型2_007_0004
2.2,车型2_007,车型2,G1_车型2_007_0005,G1,standard,200,0,25,40,30,60,12.00,WHL,4,G2_车型2_007_0005
2.2,车型2_007,车型2,G1_车型2_007_0006,G1,standard,250,0,25,40,30,60,12.00,WHL,4,G2_车型2_007_0006
2.2,车型2_007,车型2,G1_车型2_007_0007,G1,standard,300,0,25,40,30,60,12.00,WHL,4,G2_车型2_007_0007
2.2,车型2_007,车型2,G1_车型2_007_0008,G1,standard,350,0,25,40,30,60,12.00,WHL,4,G2_车型2_007_0008
2.2,车型2_007,车型2,G1_车型2_007_0009,G1,standard,400,0,25,40,30,60,12.00,WHL,4,G2_车型2_007_0009
2.2,车型2_007,车型2,G1_车型2_007_0010,G1,standard,450,0,25,40,30,60,12.00,WHL,4,G2_车型2_007_0010
2.2,车型2_007,车型2,G1_车型2_007_0011,G1,standard,500,0,25,40,30,60,12.00,WHL,4,G2_车型2_007_0011
2.2,车型2_008,车型2,G2_车型2_008_0001,G2,standard,0,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_008,车型2,G3_车型2_008_0001,G3,fragile,0,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_008,车型2,G3_车型2_008_0002,G3,fragile,0,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_008,车型2,G3_车型2_008_0003,G3,fragile,0,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_008,车型2,G2_车型2_008_0002,G2,standard,50,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_008,车型2,G3_车型2_008_0004,G3,fragile,50,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_008,车型2,G3_车型2_008_0005,G3,fragile,50,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_008,车型2,G3_车型2_008_0006,G3,fragile,50,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_008,车型2,G2_车型2_008_0003,G2,standard,100,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_008,车型2,G3_车型2_008_0007,G3,fragile,100,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_008,车型2,G3_车型2_008_0008,G3,fragile,100,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_008,车型2,G3_车型2_008_0009,G3,fragile,100,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_008,车型2,G2_车型2_008_0004,G2,standard,150,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_008,车型2,G5_车型2_008_0001,G5,oriented,150,35,0,40,40,60,18.00,LWH,1,
2.2,车型2_008,车型2,G5_车型2_008_0002,G5,oriented,150,75,0,40,40,60,18.00,LWH,1,
2.2,车型2_008,车型2,G5_车型2_008_0003,G5,oriented,150,115,0,40,40,60,18.00,LWH,1,
2.2,车型2_008,车型2,G5_车型2_008_0004,G5,oriented,150,155,0,40,40,60,18.00,LWH,1,
2.2,车型2_008,车型2,G5_车型2_008_0005,G5,oriented,150,195,0,40,40,60,18.00,LWH,1,
2.2,车型2_008,车型2,G2_车型2_008_0005,G2,standard,200,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_008,车型2,G3_车型2_008_0010,G3,fragile,200,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_008,车型2,G3_车型2_008_0011,G3,fragile,200,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_008,车型2,G3_车型2_008_0012,G3,fragile,200,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_008,车型2,G2_车型2_008_0006,G2,standard,250,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_008,车型2,G5_车型2_008_0006,G5,oriented,250,35,0,40,40,60,18.00,LWH,1,
2.2,车型2_008,车型2,G5_车型2_008_0007,G5,oriented,250,75,0,40,40,60,18.00,LWH,1,
2.2,车型2_008,车型2,G5_车型2_008_0008,G5,oriented,250,115,0,40,40,60,18.00,LWH,1,
2.2,车型2_008,车型2,G5_车型2_008_0009,G5,oriented,250,155,0,40,40,60,18.00,LWH,1,
2.2,车型2_008,车型2,G5_车型2_008_0010,G5,oriented,250,195,0,40,40,60,18.00,LWH,1,
2.2,车型2_008,车型2,G2_车型2_008_0007,G2,standard,300,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_008,车型2,G3_车型2_008_0013,G3,fragile,300,35,0,50,70,40,15.00,WLH,2,
2.2,车型2_008,车型2,G3_车型2_008_0014,G3,fragile,300,105,0,50,70,40,15.00,WLH,2,
2.2,车型2_008,车型2,G3_车型2_008_0015,G3,fragile,300,175,0,50,70,40,15.00,WLH,2,
2.2,车型2_008,车型2,G2_车型2_008_0008,G2,standard,350,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_008,车型2,G5_车型2_008_0011,G5,oriented,350,35,0,40,40,60,18.00,LWH,1,
2.2,车型2_008,车型2,G5_车型2_008_0012,G5,oriented,350,75,0,40,40,60,18.00,LWH,1,
2.2,车型2_008,车型2,G5_车型2_008_0013,G5,oriented,350,115,0,40,40,60,18.00,LWH,1,
2.2,车型2_008,车型2,G5_车型2_008_0014,G5,oriented,350,155,0,40,40,60,18.00,LWH,1,
2.2,车型2_008,车型2,G5_车型2_008_0015,G5,oriented,350,195,0,40,40,60,18.00,LWH,1,
2.2,车型2_008,车型2,G2_车型2_008_0009,G2,standard,400,0,0,50,35,25,8.00,LWH,1,
